Label,Year,Site,ARMS_number,DSC,Scaled,DSC_extra,Phyla,Class,Order,General_name,Specimen,MorphoID,L_mm,W_g,Notes
ARMS21M#202,2021,Anglaise,3,4414,Y,4426,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#256,5.114,0.003716629,
ARMS21M#289,2021,Moresby,1,5118,Y,5121,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#256,3.007,0.002243084,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#256,3.803,0.00265526,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#256,2.052,0.001877737,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#256,2.788,0.002150125,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#256,2.823,0.002164515,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#256,2.457,0.002021466,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#256,1.282,0.001618788,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,7,ARMSMc#256,3.946,0.002744765,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,8,ARMSMc#256,3.741,0.002618104,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,9,ARMSMc#256,3.624,0.002550569,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,10,ARMSMc#256,3.312,0.002385675,
ARMS19M#104,2019,Anglaise,4,1409,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#256,3.583,0.002527674,
ARMS19M#104,2019,Anglaise,4,1409,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#256,2.714,0.002120236,
ARMS22M#47,2022,Moresby,4,7496,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#256,3.456,0.002459171,
ARMS21M#204,2021,Anglaise,3,4443,Y,4449,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#257,4.849,0.003453491,
ARMS21M#310,2021,Moresby,1,5226,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#257,1.714,0.001763928,
ARMS21M#371,2021,Moresby,2,5694,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#257,2.643,0.002092206,
ARMS21M#371,2021,Moresby,2,5694,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#257,2.122,0.001901814,
ARMS21M#371,2021,Moresby,2,5694,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#257,2.311,0.001968276,
ARMS21M#371,2021,Moresby,2,5694,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#257,2.818,0.002162449,
ARMS21M#373,2021,Moresby,2,5699,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#257,3.469,0.00246602,
ARMS22M#210,2022,Anglaise,1,8385,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#257,2.49,0.002033755,
ARMS22M#210,2022,Anglaise,1,8385,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#257,4.552,0.003190342,
ARMS22M#210,2022,Anglaise,1,8385,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#257,2.581,0.002068214,
ARMS22M#210,2022,Anglaise,1,8385,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#257,2.085,0.001889057,
ARMS22M#210,2022,Anglaise,1,8385,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#257,2.217,0.001934926,
ARMS22M#210,2022,Anglaise,1,8385,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#257,4.092,0.002841921,
ARMS22M#38,2022,Moresby,4,7471,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#257,2.412,0.002004874,
ARMS22M#38,2022,Moresby,4,7471,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#257,1.632,0.001736592,
ARMS22M#38,2022,Moresby,4,7471,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#257,,,unable to measure due to distortion
ARMS22M#144,2022,Coin,8,8000,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,,ARMSMc#257,6.702,0.005979968,
ARMS21M#10,2021,Anglaise,1,2901,N,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#262,2.91,0.00901744,
ARMS21M#29,2021,Anglaise,1,2962,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#262,1.606,0.021668326,
ARMS21M#247,2021,Anglaise,3,4650,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#262,2.046,0.012685638,
ARMS21M#479,2021,Coin,1,6247,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#262,3.294,0.013329606,
ARMS21M#506,2021,Coin,2,6648,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#262,1.9,0.015134,
ARMS22M#200,2022,Anglaise,1,8357,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#262,6.438,0.186176666,
ARMS22M#200,2022,Anglaise,1,8357,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#262,4.381,0.045363496,
ARMS22M#324,2022,Anglaise,3,IMG_1018,Y,IMG_1020,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#262,3.931,0.028547536,preserved 2.5 years
ARMS22M#436,2022,Moresby,6,8977,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#262,4.542,0.052599674,
ARMS22M#436,2022,Moresby,6,8977,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#262,1.726,0.018742342,
ARMS22M#456,2022,Moresby,6,9014,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#262,3.575,0.01880225,
ARMS21M#11,2021,Anglaise,1,2908,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#263,3.651,0.000741963,
ARMS21M#135,2021,Anglaise,2,3673,Y,3676,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#263,3.109,,negative number
ARMS21M#237,2021,Anglaise,3,4621,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#263,4.94,0.03179552,
ARMS21M#268,2021,Moresby,1,5032,Y,5033,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#263,10.239,0.271166187,
ARMS21M#404,2021,Moresby,3,5954,Y,5958,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#263,6.663,0.089911621,
ARMS21M#404,2021,Moresby,3,5954,Y,5958,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#263,5.75,0.05675,
ARMS21M#438,2021,Moresby,3,6037,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#263,4.852,0.029337293,
ARMS19M#048,2019,Moresby,3,1109,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#263,1.794,,negative number
ARMS22M#316,2022,Anglaise,3,IMG_1056,Y,IMG_1057,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#263,8.42,0.16874048,preserved 2.5 years
ARMS22M#113,2022,Coin,7,"7850, 7853",Y,7851,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#263,10.619,0.295237515,
ARMS22M#113,2022,Coin,7,"7850, 7853",Y,7851,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#263,5.078,0.035750269,
ARMS22M#129,2022,Coin,8,7886,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#263,18.111,0.958549227,nice close up
ARMS21M#79,2021,Anglaise,1,3245,Y,3249,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,4.535,0.05227169,
ARMS21M#227,2021,Anglaise,3,4588,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,3.422,0.015579642,
ARMS21S#49,2021,Coin,3,7109,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,4.4,0.046184,motile even though S
ARMS21M#302,2021,Moresby,1,5196,Y,5197,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#267,4.746,0.062691798,
ARMS21M#302,2021,Moresby,1,5196,Y,5197,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#267,4.724,0.061553782,
ARMS21M#302,2021,Moresby,1,5196,Y,5197,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#267,4.437,0.047807516,
ARMS21M#302,2021,Moresby,1,5196,Y,5197,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#267,4.115,0.03481649,
ARMS21M#395,2021,Moresby,3,5922,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,4.83,0.06714736,
ARMS21M#396,2021,Moresby,3,5923,Y,5927,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,4.721,0.061399528,
ARMS21M#440,2021,Moresby,3,6039,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,2.61,0.00819304,
ARMS19M#036,2019,Moresby,3,1049,Y,1050,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,11.553,0.991218332,
ARMS22M#203,2022,Anglaise,1,8365,Y,8366,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#267,3.5,0.01715,
ARMS22M#203,2022,Anglaise,1,8365,Y,8366,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#267,5.056,0.080003686,
ARMS22M#203,2022,Anglaise,1,8365,Y,8366,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#267,2.774,0.008367142,
ARMS22M#203,2022,Anglaise,1,8365,Y,8366,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#267,5.509,0.109587304,
ARMS22M#203,2022,Anglaise,1,8365,Y,8366,Arthropoda,Malacostraca,Decapoda,Crab,5,ARMSMc#267,3.887,0.027172836,
ARMS22M#203,2022,Anglaise,1,8365,Y,8366,Arthropoda,Malacostraca,Decapoda,Crab,6,ARMSMc#267,4.298,0.04188417,
ARMS22M#296,2022,Anglaise,3,IMG_1013,Y,IMG_1015,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#267,4.262,0.040428186,"preserved 2.5 years, same label"
ARMS22M#296,2022,Anglaise,3,IMG_1013,Y,IMG_1015,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#267,4.425,0.04727725,"preserved 2.5 years, same label"
ARMS22M#296,2022,Anglaise,3,IMG_1013,Y,IMG_1015,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#267,4.052,0.03257553,"preserved 2.5 years, same label"
ARMS22M#296,2022,Anglaise,3,IMG_1013,Y,IMG_1015,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#267,3.777,0.02394614,"preserved 2.5 years, same label"
ARMS22M#336,2022,Anglaise,3,IMG_0979,Y,IMG_0981,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,5.198,0.08872953,preserved 2.5 years
ARMS22M#41,2022,Moresby,4,7482,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,3.703,0.021944292,
ARMS22M#43,2022,Moresby,4,7484,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#267,3.532,0.017837898,
ARMS22M#43,2022,Moresby,4,7484,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#267,4.269,0.040708776,
ARMS22M#43,2022,Moresby,4,7484,Y,,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#267,5.076,0.081202422,
ARMS22M#422,2022,Moresby,6,8925,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,4.363,0.044594436,
ARMS22M#371,2022,Court,11,8727,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#267,3.787,0.024227076,
ARMS21M#192,2021,Anglaise,3,4361,Y,4365,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,12.286,1.15973767,
ARMS21M#239,2021,Anglaise,3,4625,Y,4630,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,2.379,0.009079248,
ARMS21M#497,2021,Coin,2,6567,N,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,,,unable to measure as no scale present
ARMS21M#278,2021,Moresby,1,5091,Y,5086,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#273,12.969,1.328754216,
ARMS21M#278,2021,Moresby,1,5091,Y,5086,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#273,11.508,0.981306794,
ARMS21M#278,2021,Moresby,1,5091,Y,5086,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#273,15.092,1.927984554,
ARMS21M#278,2021,Moresby,1,5091,Y,5086,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#273,10.987,0.870209796,
ARMS21M#279,2021,Moresby,1,5093,N,,Arthropoda,Malacostraca,Decapoda,Crab,???,ARMSMc#273,,,"procedure pic, unable to measure"
ARMS21M#280,2021,Moresby,1,5094,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,5.353,0.098825052,
ARMS21M#342,2021,Moresby,2,5621,Y,5625,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#273,14.733,1.818801884,
ARMS21M#342,2021,Moresby,2,5621,Y,5625,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#273,12.828,1.292914442,
ARMS21M#342,2021,Moresby,2,5621,Y,5625,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#273,6.856,0.227619526,
ARMS21M#342,2021,Moresby,2,5621,Y,5625,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#273,10.533,0.778888604,
ARMS21M#344,2021,Moresby,2,5627,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,9.386,0.57094255,
ARMS21M#369,2021,Moresby,2,5691,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,3.755,0.02333681,
ARMS21M#414,2021,Moresby,3,5986,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,4.919,0.072059056,
ARMS21M#447,2021,Moresby,3,6060,Y,"6061, 6063",Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#273,17.375,2.69710625,
ARMS21M#447,2021,Moresby,3,6060,Y,"6061, 6063",Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#273,15.497,2.054994012,
ARMS21M#447,2021,Moresby,3,6060,Y,"6061, 6063",Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#273,11.385,0.95447149,
ARMS21M#447,2021,Moresby,3,6060,Y,"6061, 6063",Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#273,,,unable to measure as obstructed
ARMS22M#190,2022,Anglaise,1,8303,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#273,8.546,0.439350838,
ARMS22M#190,2022,Anglaise,1,8303,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#273,8.052,0.37013393,
ARMS22M#201,2022,Anglaise,1,8358,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#273,3.729,0.022632168,
ARMS22M#201,2022,Anglaise,1,8358,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#273,3.64,0.02034704,
ARMS22M#201,2022,Anglaise,1,8358,Y,,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#273,5.559,0.113164464,
ARMS22M#20,2022,Moresby,4,7405,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,4.023,0.03157706,
ARMS22M#29,2022,Moresby,4,7433,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,11.517,0.983285084,
ARMS22M#52,2022,Moresby,4,7505,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#273,5.196,0.088603158,
ARMS22M#52,2022,Moresby,4,7505,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#273,8.656,0.455587366,
ARMS22M#64,2022,Moresby,5,7568,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,11.045,0.88224461,
ARMS22M#425,2022,Moresby,6,8935,Y,8938,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#273,7.442,0.293014314,
ARMS22M#425,2022,Moresby,6,8935,Y,8938,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#273,8.208,0.391338074,
ARMS22M#432,2022,Moresby,6,8964,Y,8965,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#273,10.232,0.721161018,
ARMS22M#432,2022,Moresby,6,8964,Y,8965,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#273,12.331,1.170517456,
ARMS22M#432,2022,Moresby,6,8964,Y,8965,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#273,7.859,0.344735824,
ARMS22M#432,2022,Moresby,6,8964,Y,8965,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#273,3.619,0.019836496,
ARMS22M#432,2022,Moresby,6,8964,Y,8965,Arthropoda,Malacostraca,Decapoda,Crab,5,ARMSMc#273,6.866,0.228664054,
ARMS22M#163,2022,Coin,9,8079,Y,8081,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#273,15.344,2.006534566,
ARMS21M#467,2021,Coin,1,6174,Y,6176,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#274,7.607,0.312964068,
ARMS21M#475,2021,Coin,1,6226,Y,6231,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#274,4.451,0.048430672,
ARMS21M#475,2021,Coin,1,6226,Y,6231,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#274,5.761,0.1282474,
ARMS21S#47,2021,Coin,3,7097,Y,"7099, 7101",Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#274,4.959,0.074330544,motile even though S
ARMS21S#47,2021,Coin,3,7097,Y,"7099, 7101",Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#274,4.749,0.062847912,motile even though S
ARMS21M#274,2021,Moresby,1,5067,Y,5069,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#274,5.151,0.085786032,
ARMS21M#326,2021,Moresby,2,5561,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#274,3.693,0.021684188,
ARMS19M#118,2019,Anglaise,4,1426,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#274,2.394,0.008981526,
ARMS19M#118,2019,Anglaise,4,1426,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#274,1.805,0.01701101,
ARMS19M#316,2019,Moresby,8,2455,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#274,5.386,0.10105135,
ARMS22M#191,2022,Anglaise,1,8305,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#274,4.852,0.06834321,
ARMS22M#8,2022,Moresby,4,7357,Y,7361,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#274,14.529,1.758183528,
ARMS22M#8,2022,Moresby,4,7357,Y,7361,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#274,12.377,1.1815887,
ARMS22M#132,2022,Coin,8,7894,Y,7896,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#274,4.251,0.039989712,
ARMS22M#152,2022,Coin,8,8018,Y,"8011, 8012",Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#274,2.605,0.00819821,figure out size of tiles for scale
ARMS21M#468,2021,Coin,1,6181,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#275,9.274,0.552385942,
ARMS21M#556,2021,Coin,2,6619,Y,"6621, 6622",Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#275,5.131,0.084550096,
ARMS21M#556,2021,Coin,2,6619,Y,"6621, 6622",Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#275,4.698,0.06022433,
ARMS21M#556,2021,Coin,2,6619,Y,"6621, 6622",Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#275,3.592,0.019196154,
ARMS21M#354,2021,Moresby,2,5653,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#275,4.442,0.048029514,
ARMS22M#199,2022,Anglaise,1,8348,Y,"8350, 8352, 8355",Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#275,3.468,0.016487498,
ARMS22M#199,2022,Anglaise,1,8348,Y,"8350, 8352, 8355",Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#275,4.34,0.04362344,
ARMS22M#199,2022,Anglaise,1,8348,Y,"8350, 8352, 8355",Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#275,6.634,0.205069654,
ARMS22M#199,2022,Anglaise,1,8348,Y,"8350, 8352, 8355",Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#275,6.375,0.18030625,
ARMS22M#199,2022,Anglaise,1,8348,Y,"8350, 8352, 8355",Arthropoda,Malacostraca,Decapoda,Crab,5,ARMSMc#275,3.107,0.010772868,
ARMS22M#199,2022,Anglaise,1,8348,Y,"8350, 8352, 8355",Arthropoda,Malacostraca,Decapoda,Crab,6,ARMSMc#275,7.507,0.300792708,
ARMS21M#154,2021,Anglaise,2,3771,Y,3770,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#275,2.478,0.008537402,
ARMS21M#483,2021,Coin,1,6256,Y,"6258, 6259",Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#281,15.513,1.480388383,
ARMS21M#483,2021,Coin,1,6256,Y,"6258, 6259",Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#281,13.434,0.945261925,
ARMS21M#501,2021,Coin,2,6587,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#281,13.258,0.907343175,
ARMS21M#315,2021,Coin,3,7069,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#281,10.986,0.508721743,
ARMS21M#315,2021,Coin,3,7069,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#281,16.051,1.647024988,
ARMS19M#060,2019,Anglaise,4,1349,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#281,7.393,0.158991441,
ARMS19M#315,2019,Moresby,8,2466,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#281,5.587,0.075666476,
ARMS22M#131,2022,Coin,8,7893,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#281,12.852,0.823952747,
ARMS22M#137,2022,Coin,8,7923,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#281,9.892,0.37042517,
ARMS22M#142,2022,Coin,8,7996,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#281,10.339,0.423140992,
ARMS22M#365,2022,Court,11,8704,N,8705,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#281,10.327,0.421659095,
ARMS19M#029,2019,Moresby,3,1073,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#288,9.252,0.303464546,
ARMS19M#306,2019,Moresby,8,2479,Y,2481,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#288,14.771,1.270195316,
ARMS19M#307,2019,Moresby,8,2484,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#288,19.17,2.873908857,
ARMS19M#307,2019,Moresby,8,2484,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#288,11.247,0.546512161,
ARMS19M#343,2019,Moresby,9,2744,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#288,10.773,0.479295057,
ARMS19M#349,2019,Moresby,9,2750,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#288,14.129,1.105839932,
ARMS19M#350,2019,Moresby,9,2751,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#288,18.287,2.47868686,
ARMS19M#353,2019,Moresby,9,2755,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#288,11.781,0.629989144,
ARMS22M#257,2022,Anglaise,2,IMG_0646,Y,"IMG_0648, IMG_0650",Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#288,3.966,0.034058026,preserved 2.5 years
ARMS22M#19,2022,Moresby,4,7404,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#288,5.014,0.058085981,
ARMS22M#254,2022,Anglaise,2,IMG_0657,Y,IMG_0658,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#296,3.698,0.002592898,preserved 2.5 years
ARMS22M#254,2022,Anglaise,2,IMG_0657,Y,IMG_0658,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#296,4.918,0.003519334,preserved 2.5 years
ARMS22M#254,2022,Anglaise,2,IMG_0657,Y,IMG_0658,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#296,3.205,0.002333734,preserved 2.5 years
ARMS22M#254,2022,Anglaise,2,IMG_0657,Y,IMG_0658,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#296,2.773,0.002144008,preserved 2.5 years
ARMS22M#254,2022,Anglaise,2,IMG_0657,Y,IMG_0658,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#296,6.859,0.006278666,preserved 2.5 years
ARMS22M#268,2022,Anglaise,2,IMG_0638,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#296,4.623,0.003250354,preserved 2.5 years
ARMS22M#268,2022,Anglaise,2,IMG_0638,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#296,3.841,0.002678519,preserved 2.5 years
ARMS22M#294,2022,Anglaise,2,IMG_0522,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#296,2.025,0.001868513,"preserved 2.5 years, mix of morphospecies"
ARMS22M#294,2022,Anglaise,2,IMG_0522,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#296,3.195,0.00232899,"preserved 2.5 years, mix of morphospecies"
ARMS22M#294,2022,Anglaise,2,IMG_0522,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#296,3.569,0.002519945,"preserved 2.5 years, mix of morphospecies"
ARMS22M#294,2022,Anglaise,2,IMG_0522,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#296,2.13,0.001904582,"preserved 2.5 years, mix of morphospecies"
ARMS22M#294,2022,Anglaise,2,IMG_0522,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#296,1.554,0.001710564,"preserved 2.5 years, mix of morphospecies"
ARMS22M#294,2022,Anglaise,2,IMG_0522,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#296,2.992,0.002236485,"preserved 2.5 years, mix of morphospecies"
